course,final_score
HS29201-ECONOMIC DATA ANALYSIS LABORATORY ,5.946153846153846
HS29202-ECONOMETRIC ANALYSIS - I LABORATORY ,3.8208955223880596
HS30001-INTRODUCTION TO SOCIOLOGY ,21.24788991837047
HS30002-COMPARATIVE DEVELOPMENT PERSPECTIVE ,7.915471698113207
HS30003-SOCIOLOGY OF ARCHITECTURE ,7.53125
HS30033-ECONOMETRIC ANALYSIS ,3.4782608695652173
HS30034-MANAGERIAL ECONOMICS ,9.5625
HS30036-INTERCULTURAL COMMUNICATION ,11.268315018315018
HS30037-PETROLEUM ECONOMICS AND MANAGEMENT ,14.827816091954023
"HS30040-INDIAN SOCIETY, LITERATURE AND CULTURE ",3.5
HS30041-CONTEMPORARY DRAMA AND THEATRE ,4.09375
HS30047-FRENCH ,3.5
HS30048-GERMAN ,8.438808373590984
HS30050-SOCIO-TECHNICAL INTERVENTIONS FOR AGEING SOCIETIES ,6.3999999999999995
HS30051-INTRODUCTION TO CULTURAL STUDIES ,5.444444444444445
HS30054-SOCIOLOGY OF RESOURCE MANAGEMENT ,13.952337625979844
HS30057-SOCIOLOGY OF ECONOMICS DEVELOPMENT ,18.72222222222222
HS30062-INTERNATIONAL BUSINESS ,12.363636363636363
HS30066-VISUAL COMMUNICATION ,15.493048713738368
HS30068-SYMBOLIC LOGIC ,8.075757575757576
HS30070-INTRODUCTION TO ETHICS ,3.571428571428571
HS30071-APPLIED ORGANISATIONAL PSYCHOLOGY ,11.393939393939394
HS30073-ENVIRONMENTAL SOCIOLOGY ,14.12066822066822
HS30074-SCIENCE AND HUMANISM ,25.670700059247007
HS30075-MODERNISATION AND CREATIVE COMMUNICATION ,10.04102564102564
HS30079-PUBLIC FINANCE AND POLICY ,6.091841491841492
HS30084-ECONOMIC PSYCHOLOGY ,14.25
HS30085-INDIAN ECONOMY ,7.874074074074074
HS30087-ECONOMICS OF GROWTH ,8.32
HS30095-GLOBALISATION AND CULTURE ,5.803571428571429
HS30096-MARKET MICRO STRUCTURE ,7.284722222222221
HS30097-FINANCIAL INSTITUTIONS & MARKETS ,7.616783216783217
HS30201-INDIAN ECONOMY ,3.298507462686567
HS30203-FINANCIAL INSTITUTIONS AND MARKETS ,2.830769230769231
HS30207-ECONOMETRIC ANALYSIS II ,3.3559322033898304
HS31072-ENVIRONMENTAL ECONOMICS ,10.997860962566845
HS31076-INTRODUCTION TO LANGUAGE AND LINGUISTICS ,13.452488687782806
HS31082-MONETARY ECONOMICS ,9.333916083916083
HS31201-PUBLIC FINANCE ,2.890625
HS38002-SEMINAR ,7.471698113207546
HS39203-ECONOMETRIC ANALYSIS II LAB ,3.769230769230769
HS40003-PERSONNEL MANAGEMENT AND INDUSTRIAL RELATIONS ,4.833333333333333
HS40007-ECONOMETRIC ANALYSIS-II ,7.104150943396226
HS40072-SOCIOLOGY OF  SCIENCE ,14.882371602217322
HS40078-INTERNATIONAL TRADE ,8.725490196078432
HS40083-FOOD SECURITY AND POVERTY STUDIES ,5.0
HS40085-LABOUR ECONOMICS ,6.417940199335549
HS40091-DERIVATIVES ,3.5999999999999996
HS40093-INSTITUTIONAL ECONOMICS ,13.727272727272727
HS41002-ECONOMETRIC ANALYSIS I ,7.714016680118375
HS41004-BANKING THEORY AND PRACTICE ,6.673076923076923
HS48001-INDUSTRIAL TRAINING ,3.8400000000000003
HS49002-ECONOMETRIC ANALYSIS I LAB. ,7.706773618538325
HS49009-ECONOMETRIC ANALYSIS II LABORATORY ,7.92566037735849
HS50001-ADVANCED ECONOMIC THEORY ,2.877551020408163
HS50017-EQUITY RESEARCH ,4.0
HS50019-ECONOMIC MODELLING ,7.1063829787234045
HS50024-ECONOMICS OF CLIMATE CHANGE ,3.2093023255813953
HS50025-INTERNATIONAL FINANCE ,2.5
HS51002-FINANCIAL ECONOMETRICS ,3.2777777777777777
HS51604-GERMAN ,13.654486036838977
HS57003-PROJECT & SEMINAR ,3.9000000000000004
HS59001-APPLIED ECONOMETRICS LABORATORY ,3.72
HS60003- ,6.333333333333334
HS60005- ,17.26503759398496
HS60009- ,5.664244940321744
HS60020- ,8.833333333333332
HS60039- ,6.5
HS60042- ,3.4375
HS60044- ,14.194026284348865
HS60063- ,2.8571428571428568
HS60084- ,22.46965811965812
HS60092- ,3.8974358974358974
HS60261- ,3.1967213114754096
HS61080- ,6.9411764705882355
HS62002- ,3.083333333333333
HS66005- ,3.833333333333333
HS69013- ,6.5
HS70006- ,4.666666666666666
ID60017- ,2.0
IE20202-DATA COMMUNICATION ,3.274193548387097
IE30002-INSTRUMENTATION DEVICES-II ,5.68859649122807
IE30006-DATA COMMUNICATION ,6.537037037037038
IE31001-INSTRUMENTATION DEVICES ,8.991452991452991
IE39001-INSTRUMENTATION DEVICES LABORATORY ,9.991041433370661
IE39002-INSTRUMENTATION LABORATORY-II ,6.653508771929824
IE47003-PROJECT ,7.6
IE47006-PROJECT-II ,2.8
IE47007-PROJECT-I ,7.5476190476190474
IE48001-INDUSTRIAL TRAINING ,4.75
IE48002-COMPREHENSIVE VIVA VOCE ,1.0
IE49002-INSTRUMENTATION SYSTEM DESIGN ,7.49375
IE57101-PROJECT - III ,2.0
IE57201-PROJECT - III ,3.0
IE58101-COMPREHENSIVE VIVA - I ,1.75
IM20202-WORK SYSTEM DESIGN ,3.2894736842105265
IM20204-OPERATIONS RESEARCH ,3.0166666666666666
"IM21001-ENGINEERING ECONOMY, COSTING AND ACCOUNTING ",8.166666666666668
IM21002-PRODUCTION DESIGN AND PROCESS PLANNING ,5.870967741935483
IM21003-OPERATIONS RESEARCH-I ,6.914521506257856
IM21006-OPERATIONS RESEARCH-II ,6.732193732193732
IM21008-WORK SYSTEM DESIGN ,7.722873900293255
IM21201-OPERATIONS RESEARCH I ,6.464786998276287
IM21202-MANAGEMENT OF INVENTORY SYSTEMS ,3.4303797468354427
IM21203-ENGINEERING ECONOMY ,8.052298467688209
IM21204-OPERATIONS RESEARCH II ,3.5625000000000004
IM22001-INFORMATION SYSTEMS LAB ,7.120167189132706
IM29006-OPERATIONS RESEARCH LAB. ,8.136363636363637
IM29008-WORK SYSTEM DESIGN LAB. ,8.878787878787879
IM29202-WORK SYSTEM DESIGN LABORATORY ,4.417721518987342
IM29204-OPERATIONS RESEARCH LABORATORY ,4.486842105263158
IM31002-QUALITY ENGINEERING ,6.665937670858392
IM31005-QUALITY DESIGN AND CONTROL ,9.998353096179184
IM31006-SIMULATION ,9.806286186931349
IM31007-PRODUCTION PLANNING AND CONTROL ,8.636363636363637
IM31008-LOGISTICS AND SUPPLY CHAIN MANAGEMENT ,7.571022727272727
IM31010-MANAGEMENT OF INVENTORY SYSTEMS ,6.60983606557377
IM31011-DESIGN FOR MANUFACTURABILITY ,6.0
IM31012-OPTIMISATION AND HEURISTIC METHODS ,6.893653516295025
IM31014-DESIGN FOR ASSEMBLY AND AUTOMATION ,3.0
IM31201-SUPPLY CHAIN MANAGEMENT ,3.1666666666666665
IM31203-PRODUCTION PLANNING AND CONTROL ,3.0694444444444446
IM39003-OPTIMISATION AND HEURISTIC METHODS PROJECT ,6.856410256410257
IM39005-QUALITY DESIGN AND CONTROL LABORATORY ,12.953586497890294
IM39006-SIMULATION LAB. ,8.441025641025641
IM39201-SIMULATION LAB ,4.481012658227848
IM41001-PRODUCT DEVELOPMENT ,7.099798387096774
IM41082-OPERATIONS RESEARCH ,2.6666666666666665
IM47003-PROJECT-I ,6.823667711598746
IM47004-PROJECT-II ,3.466666666666667
IM48001-INDUSTRIAL TRAINING ,3.645161290322581
IM48002-COMPREHENSIVE VIVA VOCE ,2.9999999999999996
IM48003-SUMMER TRAINING ,6.121212121212121
IM49001-PRODUCT DEVELOPMENT PROJECT ,7.446620046620047
IM57003-PROJECT - III ,3.416666666666666
IM58003-COMPREHENSIVEVIVA VOCE ,3.2608695652173916
IM60003- ,3.333333333333333
IM60004- ,2.5
IM60006- ,10.350000000000001
IM60014- ,2.6666666666666665
IM60021- ,4.3
IM60045- ,4.0
IM60051- ,6.5
IM60052- ,3.7777777777777777
IM60054- ,3.357142857142857
IM60059- ,7.133064516129032
IM60061- ,2.0
IM60068- ,3.769230769230769
IM60203- ,2.75
IM60205- ,2.5833333333333335
IM60207- ,2.0
IM60213- ,7.935185185185185
IM61003- ,8.08385093167702
IM61007- ,7.033333333333333
IM61011- ,4.0
IM61020- ,13.214285714285715
IM61026- ,3.8
IM61207- ,2.5
IP60017- ,12.187134502923977
IP60134- ,0.0
IP60162- ,8.586538461538462
IP60202- ,4.5
IP61025- ,5.0
IP63150- ,2.0
KS20201-THEORIES OF LANGUAGE COMPREHENSION: INDIA AND BEYOND ,9.789899580774104
KS20203-PANINIAN GRAMMAR FROM COMPUTATIONAL PERSPECTIVE ,6.353535353535353
KS60001- ,11.43239765237889
MA10001-MATHEMATICS-I ,6.253676627762815
MA10002-MATHEMATICS-II ,6.840649444764158
MA11003-ADVANCED CALCULUS ,8.188378140689354
"MA11004-LINEAR ALGEBRA, NUMERICAL AND COMPLEX ANALYSIS ",6.761932724392915
MA20008-STATISTICAL INFERENCE ,8.425
MA20013-DISCRETE MATHEMATICS ,6.81980198019802
MA20101-TRANSFORM CALCULUS ,6.957157514976997
MA20102-NUMERICAL SOLUTION OF ORDINARY AND PDE ,6.834627329192546
MA20103-PARTIAL DIFFERENTIAL EQUATIONS ,9.815000380326717
MA20104-PROBABILITY & STATISTICS ,9.915375072413077
MA20105-LINEAR ALGEBRA ,6.642857142857143
MA20106-PROBABILITY & STOCHASTIC PROCESSES ,11.471957270377263
MA20107-MATRIX ALGEBRA ,7.128571428571428
MA20201-NUMERICAL SOLUTION OF ORDINARY AND PDE ,6.166666666666667
MA20202-TRANSFORM CALCULUS ,3.7681564245810053
MA20203-THEORY OF PARTIAL DIFFERENTIAL EQUATIONS ,6.328153648698203
MA20204-APPLIED COMPUTATIONAL METHODS ,3.0610687022900764
MA20205-PROBABILITY AND STATISTICS ,5.267177792277796
MA20206-THEORY OF COMPUTATIONS ,3.9875
MA20208-STOCHASTIC PROCESSES AND APPLICATIONS ,4.005263157894737
MA21007-DESIGN & ANALYSIS OF ALGORITHMS ,10.90899001109878
MA21201-REAL ANALYSIS ,5.6339003462291135
MA21202-MODERN ALGEBRA ,3.1458333333333335
MA21203-COMBINATORICS AND GRAPH THEORY ,6.4298362846642165
MA29005-DESIGN & ANALYSIS OF ALGORITHMS LAB. ,11.838888888888889
MA29202-NUMERICAL METHODS LABORATORY ,2.7704918032786883
MA30002-MODERN ALGEBRA ,6.0476190476190474
MA30003-LINEAR ALGEBRA ,10.542480690595184
MA30006-SWITCHING & FINITE AUTOMATA ,6.678571428571429
MA30008-TOPOLOGY ,2.222222222222222
MA30014-OPERATION RESEARCH ,15.236258278145698
MA30110-ADVANCED NUMERICAL TECHNIQUES ,7.327048965697827
MA30207-DESIGN & ANALYSIS OF ALGORITHMS ,3.751445086705202
MA30227-OPTIMIZATION TECHNIQUES ,3.2857142857142856
MA30231-FUNCTIONAL ANALYSIS ,3.207547169811321
MA31005-REAL ANALYSIS ,10.505714285714287
MA31007-MATHEMATICAL METHODS ,10.51361161524501
MA31009-COMPUTER ORGANISATION & ARCHITECTURE ,5.725287356321839
MA31011-OBJECT ORIENTED SYSTEMS DESIGN ,6.320463320463322
MA31020-REGRESSION AND TIME SERIES MODEL ,10.32283015795473
MA32010-FILE ORGANIZATION & DATABASE SYSTEMS ,3.0
MA38002-COMPREHENSIVE VIVA ,6.173076923076923
MA39011-OBJECT ORIENTED SYSTEMS DESIGN LABORATORY ,6.679710144927537
MA39014-OPERATION RESEARCH LABORATORY ,7.651853094080161
MA39110-NUMERICAL TECHNIQUES LABORATORY ,7.161524500907441
MA39203-DESIGN & ANALYSIS OF ALGORITHMS LAB ,4.101851851851851
MA39207-OPTIMIZATION TECHNIQUES LAB ,4.081081081081081
MA40002-INTEGRAL EQUATIONS & VARIATIONAL METHODS ,3.7884615384615383
MA40003-SYSTEMS PROGRAMMING ,9.010923535253227
MA40004-FILE ORGANIZATION AND DATABASE SYSTEMS ,5.756578947368421
MA40007-THEORY OF COMPILER DESIGN ,4.0
MA40011-FLUID MECHANICS ,5.982919254658385
MA40205-THEORY OF ORDINARY DIFFERENTIAL EQUATIONS ,2.3333333333333335
MA41002-MODERN ALGEBRA ,3.7631578947368425
MA41003-LINEAR ALGEBRA ,3.9210526315789473
MA41004-TOPOLOGY ,4.027027027027027
MA41005-ADVANCED NUMERICAL TECHNIQUES ,5.6000000000000005
MA41006-COMPLEX ANALYSIS ,4.297297297297297
MA41007-FUNCTIONAL ANALYSIS ,6.961436170212766
MA41008-PARTIAL DIFFERENTIAL EQUATIONS ,3.6666666666666665
MA41009-PROBABILITY AND STATISTICS ,6.385964912280701
MA41010-NON LINEAR PROGRAMMING ,5.631578947368421
MA41011-THEORY OF OPERATING SYSTEMS ,5.866071428571429
MA41013-SYSTEMS PROGRAMMING ,4.0
MA41017-STOCHASTIC PROCESSES ,6.9107142857142865
MA41021-PROGRAMMING LANGUAGES ,2.888888888888889
MA41022-PARTIAL DIFFERENTIAL EQUATIONS ,2.655172413793103
MA41024-INFORMATION AND CODING THEORY ,4.666666666666666
MA41025-REGRESSION AND TIME SERIES MODEL ,7.538461538461538
MA41031-STOCHASTIC PROCESSES IN FINANCE ,18.107142857142854
MA41101-THEORY OF COMPILER DESIGN ,9.928571428571429
MA41103-FORMAL LANGUAGES AND THEORY OF COMPUTATION ,4.090909090909091
MA41108-STATISTICAL INFERENCE ,3.6
MA41207-MATHEMATICAL ANALYSIS ,3.0
MA49003-SYSTEMS PROGRAMMING LAB. ,6.312815938150461
MA49011-THEORY OF OPERATING SYSTEMS LAB. ,3.0843373493975905
MA49012-VIVA VOCE ,3.0
MA49015-PROGRAMMING  LAB. ,4.509401709401709
MA51002-MEASURE THEORY AND INTEGRATION ,6.364912280701754
MA51003-FLUID MECHANICS ,2.1818181818181817
MA51004-INTEGRAL EQUATIONS AND VARIATIONAL METHODS ,3.0
MA51005-ANALYTICAL MECHANICS ,9.8
MA51108-ADVANCED COMPLEX ANALYSIS ,6.0
MA51109-COMPUTATIONAL STATISTICS ,6.38102808691044
MA51111-NUMBER THEORY ,1.6666666666666665
MA51121-GRAPH THEORY AND ALGORITHMS ,8.619047619047619
MA53028-COMPUTER NETWORKS ,3.5
MA57011-PROJECT - PART I ,3.6037735849056602
MA58005-SEMINAR ,4.054054054054054
MA58007-SUMMER TRAINING ,3.6785714285714284
MA59009-PROJECT ,3.783783783783784
MA60002- ,18.17785069729286
MA60003- ,4.0
MA60004- ,3.0
MA60017- ,2.5
MA60035- ,3.0
MA60036- ,6.0
MA60038- ,6.885714285714286
MA60041- ,3.5
MA60044- ,2.0
MA60049- ,3.0
MA60053- ,4.5
MA60056- ,3.333333333333333
MA60059- ,6.0
MA60061- ,12.5
MA60067- ,6.075757575757576
MA60237- ,3.071428571428571
MA60239- ,4.0
MA60241- ,5.0
MA60247- ,3.0
MA60259- ,2.9733333333333336
MA60261- ,1.1666666666666667
MA60265- ,3.5
MA60269- ,0.0
MA61001- ,2.888888888888889
MA61003- ,3.0
MA61004- ,2.3000000000000003
MA61008- ,12.5
MA61010- ,3.0
MA61011- ,2.0
MA61023- ,3.5
MA61027- ,11.093055555555555
MA61028- ,3.0
MA61031- ,3.1428571428571423
MA61033- ,2.8000000000000003
MA61052- ,2.5
MA61061- ,6.596491228070175
MA66005- ,1.0
MA69201- ,2.96875
MA71002- ,3.0
MA71003- ,7.8999999999999995
ME10001-MECHANICS ,10.499612525005212
ME11003-BASIC ENGINEERING MECHANICS ,14.76110300117011
ME19001-INTRODUCTION TO MANUFACTURING PROCESSES ,15.451579182817518
ME20001-DYNAMICS ,4.583361629881154
ME21004-THERMO-FLUID SCIENCE ,5.946428571428571
ME21008-KINEMATICS  OF MACHINES ,6.479566929133858
ME21101-FLUID MECHANICS ,11.786469344608879
ME21103-MECHANICS OF SOLIDS ,5.824509803921568
ME21201-FLUID MECHANICS ,5.4186331680200555
ME21202-BASIC THERMODYNAMICS ,2.5
ME21203-MECHANICS OF SOLIDS ,4.352517648162481
ME21205-DYNAMICS ,5.354967245221854
ME21207-THERMO-FLUID SCIENCE ,5.830503978779841
ME22002-THERMODYNAMICS ,6.223779854620976
ME22004-DYNAMICS OF MACHINES ,6.587574671445639
ME29002-MECHANISM SESSIONAL ,10.907729935166556
ME29201-INTRODUCTION TO BASIC MANUFACTURING PROCESSES ,7.464067944250871
ME29202-MECHATRONICS LABORATORY ,3.6486486486486487
ME29203-MECHANICS OF SOLIDS LABORATORY ,5.743403057119872
ME29204-WORKSHOP PRACTICE ,3.642857142857143
ME29701-WORKSHOP PROCESS-II ,10.23170653292181
ME30005-HEAT TRANSFER ,10.160644078144077
ME30602-DESIGN OF MACHINE ELEMENTS ,10.071478847949436
ME30604-MACHINES TOOLS AND MACHINING ,8.020728417266188
"ME31007-CASTING, FORMING AND WELDING ",6.499428571428572
ME31013-MECHANICS OF SOLIDS ,6.162565602684333
"ME31201-CASTING, FORMING AND WELDING ",2.603960396039604
ME31203-KINEMATICS AND KINETICS OF MACHINES ,2.526315789473684
"ME39007-CASTING, FORMING AND WELDING LAB. ",8.160139445186175
ME39013-MECHANICS OF SOLIDS LABORATORY ,5.938522370274077
"ME39201-CASTING, FORMING AND WELDING LAB ",3.2607003891050583
ME39602-MACHINE DESIGN PRACTICE ,5.992668621700879
ME39604-MACHINES TOOLS AND MACHINING LAB. ,8.393033154121863
ME39606-THERMO FLUIDS LAB. - I ,6.266722291753581
ME40107-AIR CONDITIONING ,6.802631578947368
ME40111-MODERN METHODS OF MANUFACTURING ,6.510893246187365
ME40601-SYSTEMS & CONTROL ,6.164468468468469
ME40605-APPLIED ELASTICITY ,3.2857142857142856
ME40701-APPLIED THERMO FLUIDS-II ,5.364672364672364
ME41001-APPLIED THERMO-FLUIDS I ,6.506178861788618
ME41613-DESIGN OPTIMISATION ,3.571428571428571
ME47601-PROJECT-I ,5.6440677966101696
ME47602-PROJECT-II ,3.8000000000000003
ME47603-PROJECT-I ,7.419390127170791
ME48602-COMPREHENSIVE VIVA ,3.1842105263157894
ME48701-SUMMER TRAINING ,6.995433789954339
ME49601-THERMO FLUIDS LAB-II ,6.716652858326429
ME49605-DESIGN AND DYNAMICS  LABORATORY ,3.588235294117647
ME57003-DUAL DEGREE PROJECT - PART I ,3.530864197530864
ME58003-COMPREHENSIVE VIVA (UG) ,2.828125
ME60004- ,3.25
ME60006- ,2.844155844155844
ME60012- ,9.340996168582375
ME60014- ,4.375
ME60017- ,3.0625
ME60033- ,8.722222222222221
ME60073- ,8.600000000000001
ME60079- ,3.0
ME60085- ,1.8000000000000003
ME60103- ,3.999999999999999
ME60105- ,6.551724137931035
ME60111- ,4.363636363636363
ME60129- ,4.0
ME60131- ,7.5
ME60133- ,3.05
ME60134- ,3.6666666666666665
ME60135- ,1.5
ME60136- ,4.0
ME60215- ,3.8461538461538467
ME60231- ,4.071428571428571
ME60232- ,3.0
ME60233- ,2.25
ME60234- ,2.7499999999999996
ME60235- ,2.4
ME60236- ,5.0
ME60306- ,3.3647058823529417
ME60309- ,4.666666666666666
ME60310- ,5.2
ME60350- ,3.984126984126984
ME60352- ,4.534883720930233
ME60353- ,9.0
ME60401- ,3.1
ME60403- ,2.0909090909090913
ME60404- ,4.142857142857143
ME60405- ,2.375
ME60407- ,9.681818181818182
ME60408- ,3.571428571428571
ME60413- ,3.3333333333333335
ME60414- ,4.0
ME60416- ,7.5588235294117645
ME60430- ,3.39
ME60432- ,4.25
ME61003- ,6.4603174603174605
ME61011- ,5.0
ME61201- ,4.0
ME61203- ,4.125
ME69008- ,2.0
ME69035- ,3.5833333333333335
ME69601- ,3.5555555555555554
MF30003-ROBOTS AND COMPUTER CONTROLLED MACHINES ,8.086601307189543
MF30604-NON-TRADITIONAL MANUFACTURING PROCESSES ,5.4933829611248965
MF40201-MICRO-ELECTRO-MECHANICAL SYSTEMS (MEMS) ,2.2857142857142856
MF40301-RAPID PROTOTYPING ,1.0
MF40603-COMPUTER INTEGRATED MANUFACTURING ,7.102403343782655
MF41601-SOFT COMPUTING ,15.97944330949949
MF49601-NON TRADITIONAL MANUFACTURING & CIM LAB. ,7.7951318458417855
MI20101-DEVELOPMENT OF MINERAL DEPOSITS ,6.570833333333333
MI20201-DEVELOPMENT OF MINERAL DEPOSITS ,5.376666666666667
MI21002-MINE SURVEYING ,7.062222222222223
MI21007-ELEMENTS OF ROCK MECHANICS ,5.2745098039215685
MI21201-ROCK MECHANICS ,3.933261105092091
MI21202-MINE SURVEYING AND GEOINFORMATICS ,3.9466666666666668
MI29002-MINE SURVEYING LABORATORY ,8.718555714968915
MI29007-ROCK MECHANICS LABORATORY ,6.956241032998566
MI29201-ROCK MECHANICS LABORATORY ,3.5070422535211265
MI29202-MINE SURVEYING LABORATORY ,4.012658227848101
MI30013-MINING MACHINERY ,6.760964912280702
MI30201-UNDERGROUND COAL MINING ,3.292307692307692
MI30205-UNDERGROUND METAL MINING ,2.9852941176470584
MI31001-UNDERGROUND COAL MINING ,7.386217948717949
MI31002-MINE HAZARDS AND RESCUE ,6.9821751485404295
MI31003-UNDERGROUND METAL MINING ,6.086619718309859
MI31004-ECONOMICS OF MINING ENTERPRISES ,6.634920634920634
MI31005-VENTILATION AND CLIMATE CONTROL ,6.293248945147679
MI31007-QUANTITATIVE DECISION MAKING ,6.766447368421053
MI31008-SURFACE MINING ,7.256718924972004
MI31203-MINING MACHINERY AND AUTOMATION ,3.6266666666666665
MI31207-VENTILATION AND CLIMATE CONTROL ,2.967741935483871
MI31211-MATERIAL HANDLING AND MINERAL ENGINEERING ,3.212121212121212
MI38002-FIELD TRIPS ,6.449404761904762
MI39002-MINE HAZARDS AND RESCUE LABORATORY ,6.446666666666667
MI39011-VENTILATION LABORATORY ,7.044343663391282
MI39013-MINING MACHINERY LABORATORY ,8.364992150706435
MI39201-VENTILATION LABORATORY ,3.6103896103896105
MI39203-MINING MACHINERY LABORATORY ,4.051282051282051
MI39205-MINERAL ENGINEERING LABORATORY ,4.1923076923076925
MI40001-ENVIRONMENTAL ENGINEERING ,5.756521739130434
MI40004-MINE SAFETY & LEGISLATION ,3.673469387755102
MI40005-NATURAL GAS ENGINEERING ,1.0
MI40021-APPLIED ROCK ENGINEERING ,6.100603621730382
MI40036-ADVANCED QUANTITATIVE DECISION MAKING ,4.0
MI40042-TUNNELING & UNDERGROUND SPACE TECHNOLOGY ,3.0
MI45008-SAFETY ENGINEERING ,2.7142857142857144
MI47004-PROJECT ,3.5
MI47005-PROJECT-I ,6.813577586206897
MI48001-INDUSTRIAL TRAINING ,6.368421052631579
MI48002-COMPREHENSIVE VIVA-VOCE ,2.7142857142857144
MI49001-SAFETY ENGINEERING LAB. ,3.8571428571428568
MI49003-ENVIRONMENTAL ENGG. LAB. ,4.081632653061225
MI50003-RESCUE AND DISASTER MANAGEMENT ,2.769230769230769
MI50009-OIL AND GAS WELL TESTING AND ENHANCED OIL RECOVERY ,3.142857142857143
MI57001-PROJECT ,3.2702702702702706
MI58001-COMPREHENSIVE VIVA-VOCE ,2.2857142857142856
MI59001-NUMERICAL MODELLING LABORATORY-I ,3.0
MI59003-RESCUE AND DISASTER MANAGEMENT LABORATORY ,4.357142857142857
MI60016- ,3.714285714285714
MI60026- ,2.5555555555555554
MI60031- ,2.2222222222222223
MI60035- ,6.027027027027027
MI60036- ,4.375
MI60037- ,3.375
MI60038- ,4.066666666666666
MI60039- ,5.0
MI60041- ,6.273809523809524
MI60042- ,5.0
MI60045- ,3.033333333333333
MI60047- ,3.3
MI60051- ,2.0
MI60056- ,4.333333333333333
MI60058- ,5.0
MI60078- ,2.5
MI60210- ,3.7619047619047614
MI60215- ,3.128205128205128
MI60218- ,3.5
MI60226- ,2.978723404255319
MI60227- ,3.4
MI60235- ,2.4705882352941173
MI60242- ,4.0
MI61003- ,6.538461538461538
MI62001- ,2.3
MI69203- ,3.7088607594936707
MM40003-VACCINES AND IMMUNITY ,7.153846153846153
MM40005-MICROBIAL GENETICS AND GENETIC ENGINEERING ,4.25
MM40017-BASICS OF RADIOBIOLOGY RADIOPHARMACEUTICAL CHEMISTRY AND IN VITRO DIAGNOSTIC TECHNIQUES ,5.0
MM60003- ,4.0
MM60009- ,10.5
MM61207- ,3.285714285714285
MM61214- ,3.0
MM61228- ,13.733333333333333
MM61313- ,4.0
MM61314- ,3.0
MM61316- ,4.0
MM61317- ,5.0
MM61501- ,10.75
MM61503- ,3.0
MM61509- ,9.0
MM61511- ,7.2
MM61513- ,5.0
MM66005- ,8.0
MM66007- ,5.0
MM72335- ,3.8333333333333335
MM77320- ,4.0
MS31007-MATERIAL SCIENCE ,21.5964858670741
MS41004-POLYMER TECHNOLOGY ,8.194444444444445
MS60009- ,20.327272727272728
MS60030- ,3.333333333333333
MS60032- ,2.9999999999999996
MS60045- ,4.5
MS60047- ,3.0
MS60052- ,0.0
MS60058- ,4.0
MS67103- ,3.0
MT20006-MATERIALS PROCESSING ,5.999248120300751
MT20202-MATERIALS PROCESSING ,2.830769230769231
MT20204-COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES ,2.671232876712329
MT21008-DEFORMATION BEHAVIOUR OF MATERIALS ,6.98932112890923
MT21010-TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES ,5.785247432306256
MT21104-GENETIC ALGORITHMS IN ENGINEERING PROCESS MODELING ,8.553246753246754
MT21105-METALLURGICAL THERMODYNAMICS AND KINETICS ,6.836956521739131
MT21107-INTRODUCTION TO ENGINEERING MATERIALS ,5.803125
MT21201-INTRODUCTION TO ENGINEERING MATERIALS ,4.72633475270226
MT21202-DEFORMATION BEHAVIOUR OF MATERIALS ,3.5789473684210527
MT21203-METALLURGICAL THERMODYNAMICS AND KINETICS ,5.40371819960861
MT21204-TRANSPORT PHENOMENA IN METALLURGICAL PROCESSES ,2.269230769230769
MT29005-METALLURGICAL THERMODYNAMICS AND KINETICS LAB. ,7.142857142857142
MT29006-MATERIALS PROCESSING LAB. ,6.182159624413146
MT29007-INTRODUCTION TO ENGINEERING MATERIALS LAB. ,7.55774647887324
MT29201-INTRODUCTION TO ENGINEERING MATERIALS LABORATORY ,6.679343907714491
MT29202-MATERIALS PROCESSING LABORATORY ,3.6799999999999997
MT29203-METALLURGICAL THERMODYNAMICS AND KINETICS LABORATORY ,7.4031273836765825
MT29204-COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES LABORATORY ,3.263888888888889
MT30001-MATERIALS ENGINEERING ,11.314023027051196
"MT31007-CREEP, FATIGUE AND FRACTURE ",9.75552104899931
MT31009-MECHANICAL WORKING OF MATERIALS ,9.860869565217392
MT31012-MATERIAL CHARACTERIZATION ,7.485714285714286
MT31015-PRINCIPLES OF EXTRACTIVE METALLURGY ,9.092202462380301
MT31017-PHASE TRANSFORMATION AND HEAT TREATMENT OF MATERIALS ,8.580984477124183
MT31022-X-RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY ,6.661904761904761
MT32008-IRON MAKING & STEELMAKING ,6.764705882352942
MT39004-MATERIALS CHARACTERISATION LAB. ,7.911764705882352
MT39005-HEAT TREATMENT OF MATERIALS LAB. ,10.95436417129781
MT39009-MECHANICAL TESTING AND WORKING LAB. ,11.138634630053394
MT39022-X-RAY DIFFRACTION & TRANSMISSION ELECTRON MICROSCOPY LABORATORY ,6.914285714285715
MT41007-JOINING OF METALS ,3.181818181818182
MT41009-COMPUTER APPLICATIONS IN METALLURGICAL PROCESSES ,6.357971014492754
MT41011-PHYSICS OF MATERIALS ,7.192307692307693
MT41013-CORROSION & ENVIRONMENTAL DEGRADATION OF MATERIALS ,7.37589928057554
